"Question","Breakdown1","Breakdown1Code","Breakdown2","Breakdown2Code","value"
"Total number of OAP days over the period","SendingProvider","RWN","","","*"
"Total number of OAP days over the period","SendingProvider","RWR","","","*"
"Total number of OAP days over the period","SendingProvider","RWV","","","*"
"Total number of OAP days over the period","SendingProvider","RWX","","","*"
"Total number of OAP days over the period","SendingProvider","RX2","","","94"
"Total number of OAP days over the period","SendingProvider","RX3","","","234"
"Total number of OAP days over the period","SendingProvider","RX4","","","*"
"Total number of OAP days over the period","SendingProvider","RXA","","","*"
"Total number of OAP days over the period","SendingProvider","RXE","","","*"
"Total number of OAP days over the period","SendingProvider","RXG","","","72"
"Total number of OAP days over the period","SendingProvider","RXL","","","*"
"Total number of OAP days over the period","SendingProvider","RXM","","","*"
"Total number of OAP days over the period","SendingProvider","RXT","","","*"
"Total number of OAP days over the period","SendingProvider","RXV","","","*"
"Total number of OAP days over the period","SendingProvider","RXX","","","*"
"Total number of OAP days over the period","SendingProvider","RXY","","","*"
"Total number of OAP days over the period","SendingProvider","RY6","","","*"
"Total number of OAP days over the period","SendingProvider","RY8","","","*"
"Total number of OAP days over the period","SendingProvider","RYG","","","*"
"Total number of OAP days over the period","SendingProvider","RYK","","","*"
"Total number of OAP days over the period","SendingProvider","RYW","","","*"
"Total number of OAP days over the period","SendingProvider","TAD","","","*"
"Total number of OAP days over the period","SendingProvider","TAE","","","102"
"Total number of OAP days over the period","SendingProvider","TAF","","","*"
"Total number of OAP days over the period","SendingProvider","TAH","","","*"
"Total number of OAP days over the period","SendingProvider","TAJ","","","*"
"Percentage of OAP days with cost recorded","England","","","","0.852975"
"Percentage of OAP days with cost recorded","BedType","England","","","0.852975"
"Percentage of OAP days with cost recorded","BedType","10","","","0.816609"
"Percentage of OAP days with cost recorded","BedType","11","","","1"
"Percentage of OAP days with cost recorded","BedType","12","","","0.896907"
"Percentage of OAP days with cost recorded","Ccg","England","","","0.852975"
"Percentage of OAP days with cost recorded","Ccg","00C","","","*"
"Percentage of OAP days with cost recorded","Ccg","00D","","","*"
"Percentage of OAP days with cost recorded","Ccg","00J","","","*"
"Percentage of OAP days with cost recorded","Ccg","00K","","","*"
"Percentage of OAP days with cost recorded","Ccg","00L","","","*"
"Percentage of OAP days with cost recorded","Ccg","00M","","","*"
"Percentage of OAP days with cost recorded","Ccg","00N","","","*"
"Percentage of OAP days with cost recorded","Ccg","00P","","","*"
"Percentage of OAP days with cost recorded","Ccg","00Q","","","1"
"Percentage of OAP days with cost recorded","Ccg","00R","","","*"
"Percentage of OAP days with cost recorded","Ccg","00T","","","*"
"Percentage of OAP days with cost recorded","Ccg","00V","","","*"
"Percentage of OAP days with cost recorded","Ccg","00W","","","*"
"Percentage of OAP days with cost recorded","Ccg","00X","","","*"
"Percentage of OAP days with cost recorded","Ccg","00Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","01A","","","*"
"Percentage of OAP days with cost recorded","Ccg","01C","","","*"
"Percentage of OAP days with cost recorded","Ccg","01D","","","*"
"Percentage of OAP days with cost recorded","Ccg","01E","","","*"
"Percentage of OAP days with cost recorded","Ccg","01F","","","*"
"Percentage of OAP days with cost recorded","Ccg","01G","","","*"
"Percentage of OAP days with cost recorded","Ccg","01H","","","*"
"Percentage of OAP days with cost recorded","Ccg","01J","","","*"
"Percentage of OAP days with cost recorded","Ccg","01K","","","*"
"Percentage of OAP days with cost recorded","Ccg","01M","","","*"
"Percentage of OAP days with cost recorded","Ccg","01N","","","*"
"Percentage of OAP days with cost recorded","Ccg","01R","","","*"
"Percentage of OAP days with cost recorded","Ccg","01T","","","*"
"Percentage of OAP days with cost recorded","Ccg","01V","","","*"
"Percentage of OAP days with cost recorded","Ccg","01W","","","*"
"Percentage of OAP days with cost recorded","Ccg","01X","","","*"
"Percentage of OAP days with cost recorded","Ccg","01Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","02A","","","*"
"Percentage of OAP days with cost recorded","Ccg","02D","","","*"
"Percentage of OAP days with cost recorded","Ccg","02E","","","*"
"Percentage of OAP days with cost recorded","Ccg","02F","","","*"
"Percentage of OAP days with cost recorded","Ccg","02G","","","*"
"Percentage of OAP days with cost recorded","Ccg","02H","","","*"
"Percentage of OAP days with cost recorded","Ccg","02M","","","*"
"Percentage of OAP days with cost recorded","Ccg","02N","","","*"
"Percentage of OAP days with cost recorded","Ccg","02P","","","*"
"Percentage of OAP days with cost recorded","Ccg","02Q","","","*"
"Percentage of OAP days with cost recorded","Ccg","02R","","","*"
"Percentage of OAP days with cost recorded","Ccg","02T","","","*"
"Percentage of OAP days with cost recorded","Ccg","02V","","","*"
"Percentage of OAP days with cost recorded","Ccg","02W","","","*"
"Percentage of OAP days with cost recorded","Ccg","02X","","","*"
"Percentage of OAP days with cost recorded","Ccg","02Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","03A","","","*"
"Percentage of OAP days with cost recorded","Ccg","03C","","","*"
"Percentage of OAP days with cost recorded","Ccg","03D","","","1"
"Percentage of OAP days with cost recorded","Ccg","03E","","","*"
"Percentage of OAP days with cost recorded","Ccg","03F","","","*"
"Percentage of OAP days with cost recorded","Ccg","03G","","","*"
"Percentage of OAP days with cost recorded","Ccg","03H","","","*"
"Percentage of OAP days with cost recorded","Ccg","03J","","","*"
"Percentage of OAP days with cost recorded","Ccg","03K","","","*"
"Percentage of OAP days with cost recorded","Ccg","03L","","","*"
"Percentage of OAP days with cost recorded","Ccg","03M","","","1"
"Percentage of OAP days with cost recorded","Ccg","03N","","","*"
"Percentage of OAP days with cost recorded","Ccg","03Q","","","1"
"Percentage of OAP days with cost recorded","Ccg","03R","","","*"
"Percentage of OAP days with cost recorded","Ccg","03T","","","*"
"Percentage of OAP days with cost recorded","Ccg","03V","","","*"
"Percentage of OAP days with cost recorded","Ccg","03W","","","*"
"Percentage of OAP days with cost recorded","Ccg","03X","","","*"
"Percentage of OAP days with cost recorded","Ccg","03Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","04C","","","1"
"Percentage of OAP days with cost recorded","Ccg","04D","","","*"
"Percentage of OAP days with cost recorded","Ccg","04E","","","*"
"Percentage of OAP days with cost recorded","Ccg","04F","","","*"
"Percentage of OAP days with cost recorded","Ccg","04G","","","*"
"Percentage of OAP days with cost recorded","Ccg","04H","","","*"
"Percentage of OAP days with cost recorded","Ccg","04J","","","*"
"Percentage of OAP days with cost recorded","Ccg","04K","","","*"
"Percentage of OAP days with cost recorded","Ccg","04L","","","*"
"Percentage of OAP days with cost recorded","Ccg","04M","","","*"
"Percentage of OAP days with cost recorded","Ccg","04N","","","*"
"Percentage of OAP days with cost recorded","Ccg","04Q","","","*"
"Percentage of OAP days with cost recorded","Ccg","04R","","","*"
"Percentage of OAP days with cost recorded","Ccg","04V","","","*"
"Percentage of OAP days with cost recorded","Ccg","04X","","","*"
"Percentage of OAP days with cost recorded","Ccg","04Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","05A","","","*"
"Percentage of OAP days with cost recorded","Ccg","05C","","","*"
"Percentage of OAP days with cost recorded","Ccg","05D","","","*"
"Percentage of OAP days with cost recorded","Ccg","05F","","","*"
"Percentage of OAP days with cost recorded","Ccg","05G","","","*"
"Percentage of OAP days with cost recorded","Ccg","05H","","","*"
"Percentage of OAP days with cost recorded","Ccg","05J","","","*"
"Percentage of OAP days with cost recorded","Ccg","05L","","","*"
"Percentage of OAP days with cost recorded","Ccg","05N","","","*"
"Percentage of OAP days with cost recorded","Ccg","05P","","","*"
"Percentage of OAP days with cost recorded","Ccg","05Q","","","*"
"Percentage of OAP days with cost recorded","Ccg","05R","","","*"
"Percentage of OAP days with cost recorded","Ccg","05T","","","*"
"Percentage of OAP days with cost recorded","Ccg","05V","","","*"
"Percentage of OAP days with cost recorded","Ccg","05W","","","*"
"Percentage of OAP days with cost recorded","Ccg","05X","","","*"
"Percentage of OAP days with cost recorded","Ccg","05Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","06A","","","*"
"Percentage of OAP days with cost recorded","Ccg","06D","","","*"
"Percentage of OAP days with cost recorded","Ccg","06F","","","*"
"Percentage of OAP days with cost recorded","Ccg","06H","","","*"
"Percentage of OAP days with cost recorded","Ccg","06K","","","*"
"Percentage of OAP days with cost recorded","Ccg","06L","","","*"
"Percentage of OAP days with cost recorded","Ccg","06M","","","*"
"Percentage of OAP days with cost recorded","Ccg","06N","","","*"
"Percentage of OAP days with cost recorded","Ccg","06P","","","*"
"Percentage of OAP days with cost recorded","Ccg","06Q","","","*"
"Percentage of OAP days with cost recorded","Ccg","06T","","","*"
"Percentage of OAP days with cost recorded","Ccg","06V","","","*"
"Percentage of OAP days with cost recorded","Ccg","06W","","","*"
"Percentage of OAP days with cost recorded","Ccg","06Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","07G","","","*"
"Percentage of OAP days with cost recorded","Ccg","07H","","","*"
"Percentage of OAP days with cost recorded","Ccg","07J","","","*"
"Percentage of OAP days with cost recorded","Ccg","07K","","","*"
"Percentage of OAP days with cost recorded","Ccg","07L","","","*"
"Percentage of OAP days with cost recorded","Ccg","07M","","","*"
"Percentage of OAP days with cost recorded","Ccg","07N","","","*"
"Percentage of OAP days with cost recorded","Ccg","07P","","","*"
"Percentage of OAP days with cost recorded","Ccg","07Q","","","1"
"Percentage of OAP days with cost recorded","Ccg","07R","","","*"
"Percentage of OAP days with cost recorded","Ccg","07T","","","*"
"Percentage of OAP days with cost recorded","Ccg","07V","","","1"
"Percentage of OAP days with cost recorded","Ccg","07W","","","*"
"Percentage of OAP days with cost recorded","Ccg","07X","","","*"
"Percentage of OAP days with cost recorded","Ccg","07Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","08A","","","1"
"Percentage of OAP days with cost recorded","Ccg","08C","","","*"
"Percentage of OAP days with cost recorded","Ccg","08D","","","*"
"Percentage of OAP days with cost recorded","Ccg","08E","","","*"
"Percentage of OAP days with cost recorded","Ccg","08F","","","*"
"Percentage of OAP days with cost recorded","Ccg","08G","","","*"
"Percentage of OAP days with cost recorded","Ccg","08H","","","*"
"Percentage of OAP days with cost recorded","Ccg","08J","","","*"
"Percentage of OAP days with cost recorded","Ccg","08K","","","*"
"Percentage of OAP days with cost recorded","Ccg","08L","","","*"
"Percentage of OAP days with cost recorded","Ccg","08M","","","*"
"Percentage of OAP days with cost recorded","Ccg","08N","","","*"
"Percentage of OAP days with cost recorded","Ccg","08P","","","*"
"Percentage of OAP days with cost recorded","Ccg","08Q","","","*"
"Percentage of OAP days with cost recorded","Ccg","08R","","","*"
"Percentage of OAP days with cost recorded","Ccg","08T","","","*"
"Percentage of OAP days with cost recorded","Ccg","08V","","","*"
"Percentage of OAP days with cost recorded","Ccg","08W","","","*"
"Percentage of OAP days with cost recorded","Ccg","08X","","","*"
"Percentage of OAP days with cost recorded","Ccg","08Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","09A","","","*"
"Percentage of OAP days with cost recorded","Ccg","09C","","","*"
"Percentage of OAP days with cost recorded","Ccg","09D","","","1"
"Percentage of OAP days with cost recorded","Ccg","09E","","","*"
"Percentage of OAP days with cost recorded","Ccg","09F","","","1"
"Percentage of OAP days with cost recorded","Ccg","09G","","","*"
"Percentage of OAP days with cost recorded","Ccg","09H","","","*"
"Percentage of OAP days with cost recorded","Ccg","09J","","","*"
"Percentage of OAP days with cost recorded","Ccg","09L","","","*"
"Percentage of OAP days with cost recorded","Ccg","09N","","","*"
"Percentage of OAP days with cost recorded","Ccg","09P","","","*"
"Percentage of OAP days with cost recorded","Ccg","09W","","","*"
"Percentage of OAP days with cost recorded","Ccg","09X","","","*"
"Percentage of OAP days with cost recorded","Ccg","09Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","10A","","","*"
"Percentage of OAP days with cost recorded","Ccg","10C","","","*"
"Percentage of OAP days with cost recorded","Ccg","10D","","","*"
"Percentage of OAP days with cost recorded","Ccg","10E","","","*"
"Percentage of OAP days with cost recorded","Ccg","10G","","","*"
"Percentage of OAP days with cost recorded","Ccg","10H","","","*"
"Percentage of OAP days with cost recorded","Ccg","10J","","","*"
"Percentage of OAP days with cost recorded","Ccg","10K","","","*"
"Percentage of OAP days with cost recorded","Ccg","10L","","","*"
"Percentage of OAP days with cost recorded","Ccg","10M","","","*"
"Percentage of OAP days with cost recorded","Ccg","10N","","","*"
"Percentage of OAP days with cost recorded","Ccg","10Q","","","1"
"Percentage of OAP days with cost recorded","Ccg","10R","","","*"
"Percentage of OAP days with cost recorded","Ccg","10T","","","*"
"Percentage of OAP days with cost recorded","Ccg","10V","","","*"
"Percentage of OAP days with cost recorded","Ccg","10W","","","*"
"Percentage of OAP days with cost recorded","Ccg","10X","","","1"
"Percentage of OAP days with cost recorded","Ccg","10Y","","","*"
"Percentage of OAP days with cost recorded","Ccg","11A","","","1"
"Percentage of OAP days with cost recorded","Ccg","11C","","","*"
"Percentage of OAP days with cost recorded","Ccg","11D","","","*"
"Percentage of OAP days with cost recorded","Ccg","11E","","","*"
"Percentage of OAP days with cost recorded","Ccg","11H","","","*"
"Percentage of OAP days with cost recorded","Ccg","11J","","","1"
"Percentage of OAP days with cost recorded","Ccg","11M","","","*"
"Percentage of OAP days with cost recorded","Ccg","11N","","","*"
"Percentage of OAP days with cost recorded","Ccg","11T","","","*"
"Percentage of OAP days with cost recorded","Ccg","11X","","","*"
"Percentage of OAP days with cost recorded","Ccg","12A","","","*"
"Percentage of OAP days with cost recorded","Ccg","12D","","","*"
"Percentage of OAP days with cost recorded","Ccg","12F","","","*"
"Percentage of OAP days with cost recorded","Ccg","13P","","","*"
"Percentage of OAP days with cost recorded","Ccg","13T","","","*"
"Percentage of OAP days with cost recorded","Ccg","999","","","0.93"
"Percentage of OAP days with cost recorded","Ccg","99A","","","*"
"Percentage of OAP days with cost recorded","Ccg","99C","","","*"
"Percentage of OAP days with cost recorded","Ccg","99D","","","*"
"Percentage of OAP days with cost recorded","Ccg","99E","","","*"
"Percentage of OAP days with cost recorded","Ccg","99F","","","*"
"Percentage of OAP days with cost recorded","Ccg","99G","","","*"
"Percentage of OAP days with cost recorded","Ccg","99H","","","*"
"Percentage of OAP days with cost recorded","Ccg","99J","","","*"
"Percentage of OAP days with cost recorded","Ccg","99K","","","*"
"Percentage of OAP days with cost recorded","Ccg","99M","","","*"
"Percentage of OAP days with cost recorded","Ccg","99N","","","*"
"Percentage of OAP days with cost recorded","Ccg","99P","","","*"
"Percentage of OAP days with cost recorded","Ccg","99Q","","","*"
"Percentage of OAP days with cost recorded","Gender","England","","","0.852975"
"Percentage of OAP days with cost recorded","Gender","1","","","0.869976"
"Percentage of OAP days with cost recorded","Gender","2","","","0.836406"
"Percentage of OAP days with cost recorded","Gender","9","","","0"
"Percentage of OAP days with cost recorded","Gender","X","","","0"
"Percentage of OAP days with cost recorded","MhaStatus","England","","","0.852975"
"Percentage of OAP days with cost recorded","MhaStatus","1","","","0.834917"
"Percentage of OAP days with cost recorded","MhaStatus","2","","","0.870413"
"Percentage of OAP days with cost recorded","OutOfAreaReason","England","","","0.852975"
"Percentage of OAP days with cost recorded","OutOfAreaReason","10","","","0.847178"
"Percentage of OAP days with cost recorded","OutOfAreaReason","11","","","1"
"Percentage of OAP days with cost recorded","OutOfAreaReason","12","","","1"
"Percentage of OAP days with cost recorded","OutOfAreaReason","13","","","1"
"Percentage of OAP days with cost recorded","OutOfAreaReason","14","","","1"
"Percentage of OAP days with cost recorded","OutOfAreaReason","15","","","0.541667"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","England","","","0.852975"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","01","","","0.338983"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","02","","","0.943439"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","03","","","0.898618"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","04","","","0.783654"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","05","","","0.791667"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","06","","","0"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","07","","","1"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","08","","","1"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","09","","","0.688312"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","10","","","1"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","11","","","1"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","12","","","0"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","13","","","0"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","14","","","0.901345"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","15","","","0.947368"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","16","","","0"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","17","","","0"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","18","","","0.802548"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","19","","","0"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","20","","","0"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","21","","","0"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","22","","","1"
"Percentage of OAP days with cost recorded","PrimaryDiagnosis","23","","","0"
"Percentage of OAP days with cost recorded","ReceivingProvider","England","","","0.852975"
"Percentage of OAP days with cost recorded","ReceivingProvider","8HR47","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","999","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","AHL","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NHV","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NMJ","","","0.62"
"Percentage of OAP days with cost recorded","ReceivingProvider","NMQ","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NMV","","","1"
"Percentage of OAP days with cost recorded","ReceivingProvider","NNF","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NQ4","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NQL","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NR0","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NR5","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NTN","","","0.85"
"Percentage of OAP days with cost recorded","ReceivingProvider","NTT","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","NV2","","","0.96"
"Percentage of OAP days with cost recorded","ReceivingProvider","NYA","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","R1A","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","R1C","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","R1E","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","R1F","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RA9","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RAL","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RAT","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RDY","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RGD","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RH5","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RHA","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RJ8","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RJX","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RKL","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RLY","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RMC","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RMY","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RNK","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RNN","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RNU","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RP1","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RP7","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RPG","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RQY","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RR7","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RRD","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RRE","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RRP","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RT1","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RT2","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RT5","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RTF","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RTQ","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RTV","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RV3","","","0.83"
"Percentage of OAP days with cost recorded","ReceivingProvider","RV5","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RV9","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RVN","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RW1","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RW3","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RW4","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RW5","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RWK","","","0.96"
"Percentage of OAP days with cost recorded","ReceivingProvider","RWN","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RWR","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RWV","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RWX","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RX2","","","1"
"Percentage of OAP days with cost recorded","ReceivingProvider","RX3","","","1"
"Percentage of OAP days with cost recorded","ReceivingProvider","RX4","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXA","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXE","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXG","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXL","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXM","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXT","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXV","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXX","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RXY","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RY6","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RY8","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RYG","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RYK","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","RYW","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","TAD","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","TAE","","","1"
"Percentage of OAP days with cost recorded","ReceivingProvider","TAF","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","TAH","","","*"
"Percentage of OAP days with cost recorded","ReceivingProvider","TAJ","","","*"
"Percentage of OAP days with cost recorded","Region","England","","","0.852975"
"Percentage of OAP days with cost recorded","Region","999","","","0.93"
"Percentage of OAP days with cost recorded","Region","999","BedType","0","*"
"Percentage of OAP days with cost recorded","Region","999","BedType","10","0.89"
"Percentage of OAP days with cost recorded","Region","999","BedType","11","*"
"Percentage of OAP days with cost recorded","Region","999","BedType","12","*"
"Percentage of OAP days with cost recorded","region","999","Gender","0","*"
"Percentage of OAP days with cost recorded","region","999","Gender","1","0.81"
"Percentage of OAP days with cost recorded","region","999","Gender","2","1"
"Percentage of OAP days with cost recorded","region","999","Gender","9","*"
"Percentage of OAP days with cost recorded","region","999","Gender","X","*"
"Percentage of OAP days with cost recorded","Region","999","MhaStatus","0","*"
"Percentage of OAP days with cost recorded","Region","999","MhaStatus","1","1"
"Percentage of OAP days with cost recorded","Region","999","MhaStatus","2","0.88"
"Percentage of OAP days with cost recorded","Region","999","OutOfAreaReason","0","*"
"Percentage of OAP days with cost recorded","Region","999","OutOfAreaReason","10","0.92"
"Percentage of OAP days with cost recorded","Region","999","OutOfAreaReason","11","*"
"Percentage of OAP days with cost recorded","Region","999","OutOfAreaReason","12","*"
"Percentage of OAP days with cost recorded","Region","999","OutOfAreaReason","13","*"
"Percentage of OAP days with cost recorded","Region","999","OutOfAreaReason","14","*"
"Percentage of OAP days with cost recorded","Region","999","OutOfAreaReason","15","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","0","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","01","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","02","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","03","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","04","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","05","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","06","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","07","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","08","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","09","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","10","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","11","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","12","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","13","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","14","1"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","15","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","16","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","17","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","18","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","19","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","20","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","21","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","22","*"
"Percentage of OAP days with cost recorded","Region","999","PrimaryDiagnosis","23","*"
"Percentage of OAP days with cost recorded","Region","Y54","","","0.8"
"Percentage of OAP days with cost recorded","Region","Y54","BedType","0","*"
"Percentage of OAP days with cost recorded","Region","Y54","BedType","10","0.79"
"Percentage of OAP days with cost recorded","Region","Y54","BedType","11","1"
"Percentage of OAP days with cost recorded","Region","Y54","BedType","12","0.69"
"Percentage of OAP days with cost recorded","region","Y54","Gender","0","*"
"Percentage of OAP days with cost recorded","region","Y54","Gender","1","0.81"
"Percentage of OAP days with cost recorded","region","Y54","Gender","2","0.79"
"Percentage of OAP days with cost recorded","region","Y54","Gender","9","*"
"Percentage of OAP days with cost recorded","region","Y54","Gender","X","*"
"Percentage of OAP days with cost recorded","Region","Y54","MhaStatus","0","*"
"Percentage of OAP days with cost recorded","Region","Y54","MhaStatus","1","0.78"
"Percentage of OAP days with cost recorded","Region","Y54","MhaStatus","2","0.82"
"Percentage of OAP days with cost recorded","Region","Y54","OutOfAreaReason","0","*"
"Percentage of OAP days with cost recorded","Region","Y54","OutOfAreaReason","10","0.77"
"Percentage of OAP days with cost recorded","Region","Y54","OutOfAreaReason","11","*"
"Percentage of OAP days with cost recorded","Region","Y54","OutOfAreaReason","12","*"
"Percentage of OAP days with cost recorded","Region","Y54","OutOfAreaReason","13","*"
